genome_a,genome_b,edge,Phylogenetic distance (GTDB),Functional distance (KO jaccard),category
MAGsDB_DCWN01,MarDB_Prochlorococcus_sp_AG-363-A16,0,1.866068227,0.660526316,unlinked
MAGsDB_PBRR01,MAGsDB_DEAA01,0,1.427197274,0.577163247,unlinked
MAGsDB_PBVT01,MAGsDB_NZUX01,0,1.800551227,0.650577125,unlinked
MAGsDB_DDJS01,MAGsDB_PBSR01,0,2.090835227,0.64451952,unlinked
MarDB_Prochlorococcus_sp_AG-347-J22,MAGsDB_DEAW01,0,2.850328227,0.665861902,unlinked
MAGsDB_DJIP01,MAGsDB_TARA_ANE_MAG_00010,0,2.77702256,0.701760959,unlinked
MAGsDB_NZIJ01,MarDB_GCA_003331785.1_ASM333178v1,0,2.542418897,0.650694777,unlinked
MAGsDB_DDEF01,MAGsDB_PAGZ01,0,2.371372227,0.680685358,unlinked
MAGsDB_DCQB01,MAGsDB_DHXB01,0,2.34635403,0.634802784,unlinked
MAGsDB_NZDS01,MarDB_Leeuwenhoekiella_palythoae_strain_DSM_19859,0,2.505813697,0.634436594,unlinked
MAGsDB_TARA_IOS_MAG_00005,MAGsDB_NZNV01,0,2.177238718,0.598026021,unlinked
MAGsDB_TARA_ANW_MAG_00012,MAGsDB_DAYH01,0,2.974247574,0.781796263,unlinked
MAGsDB_TARA_PSW_MAG_00039,MAGsDB_PABS01,0,2.006072227,0.831903945,unlinked
MAGsDB_TARA_PSW_MAG_00023,MarDB_Alteromonas_sp_V450,0,2.37675611,0.637431193,unlinked
MarDB_Prochlorococcus_marinus_MIT_1342,MarDB_Prochlorococcus_sp_AG-418-C09,0,0.644652508,0.326140567,unlinked
MAGsDB_NZZE01,MarDB_Pseudomonas_balearica_LS401,0,2.254522801,0.706951872,unlinked
MarDB_Prochlorococcus_sp_AG-686-J21,MarDB_Candidatus_Thioglobus_sp_REDSEA-S12_B1,0,3.094086107,0.641148325,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-390-L03,MAGsDB_PAFS01,0,2.468042207,0.567810026,unlinked
MAGsDB_DJYW01,MAGsDB_PBTT01,0,1.345733957,0.583406497,unlinked
MAGsDB_DJZH01,MAGsDB_TARA_IOS_MAG_00016,0,1.702855114,0.662513543,unlinked
MarDB_Prochlorococcus_sp_AG-347-K17,MAGsDB_TARA_ANW_MAG_00040,0,3.480286424,0.666968326,unlinked
MAGsDB_NZJW01,MAGsDB_DCCC01,0,2.177022227,0.708891013,unlinked
MAGsDB_DHXH01,MAGsDB_TARA_MED_MAG_00034,0,1.502912166,0.530695771,unlinked
MarDB_GCA_003529565.1_ASM352956v1,MarDB_GCA_003671475.1_ASM367147v1,0,1.879896201,0.649791956,unlinked
MAGsDB_NZZV01,MAGsDB_DJZA01,0,2.302656524,0.68533969,unlinked
MarDB_Marinomonas_sp_Cmf_18.22,MAGsDB_DAXQ01,0,2.086826927,0.878494223,unlinked
MarRef_Idiomarina_sp_OT37-5b_MMP08606195,MarDB_Alteromonas_sp_V450,0,0.588742223,0.325572059,unlinked
MAGsDB_NHFB01,MAGsDB_TARA_ANE_MAG_00010,0,2.925749334,0.629585087,unlinked
MarDB_Prochlorococcus_sp_AG-347-C10,MarDB_GCA_003444815.1_ASM344481v1,0,2.669592979,0.708268331,unlinked
MAGsDB_PARX01,MarDB_Pelagibacteraceae_bacterium_AG-319-F18,0,2.202406807,0.586376022,unlinked
MAGsDB_DKPR01,MAGsDB_PAIE01,0,2.42050675,0.586734694,unlinked
MAGsDB_TARA_PSW_MAG_00059,MAGsDB_DADW01,0,2.644457496,0.784825133,unlinked
MAGsDB_DLRK01,MAGsDB_PBQK01,0,1.579349273,0.563482931,unlinked
MAGsDB_PBVT01,MAGsDB_TARA_RED_MAG_00008,0,1.359880614,0.589034889,unlinked
MAGsDB_NZZE01,MAGsDB_PBRR01,0,1.95920934,0.659033079,unlinked
MAGsDB_DBGO01,MAGsDB_PAUB01,0,1.862652727,0.591292135,unlinked
MAGsDB_PAYK01,MAGsDB_TARA_ANE_MAG_00011,0,2.276591394,0.640181612,unlinked
MAGsDB_TARA_MED_MAG_00057,MAGsDB_PBVJ01,0,3.076479058,0.607057416,unlinked
MAGsDB_NZGW01,MAGsDB_DKNM01,0,2.276304791,0.722732281,unlinked
MAGsDB_TARA_PSW_MAG_00053,MAGsDB_DLRJ01,0,1.620433114,0.660411081,unlinked
MAGsDB_TARA_MED_MAG_00018,MarDB_Prochlorococcus_sp_AG-347-I15,0,3.004209644,0.658400496,unlinked
MAGsDB_TARA_PSW_MAG_00046,MAGsDB_TARA_RED_MAG_00014,0,2.146951595,0.674590164,unlinked
MAGsDB_PBEW01,MAGsDB_PAUJ01,0,2.263471314,0.588622754,unlinked
MAGsDB_TARA_PSE_MAG_00031,MAGsDB_TARA_ANE_MAG_00078,0,2.832285,0.684463428,unlinked
MAGsDB_DKFX01,MarDB_Rhodobacteraceae_bacterium_MED-G08,0,3.176787992,0.65618268,unlinked
MAGsDB_PBYA01,MAGsDB_DKGG01,0,1.379532227,0.597014925,unlinked
MarDB_Prochlorococcus_marinus_SB,MarDB_Roseivivax_pacificus_strain_DSM_29329,0,3.426066657,0.650166236,unlinked
MAGsDB_TARA_ANW_MAG_00005,MAGsDB_TARA_ANE_MAG_00009,0,2.260709614,0.606462585,unlinked
MAGsDB_NZRR01,MAGsDB_NZZV01,0,2.341817227,0.811581292,unlinked
MAGsDB_DCYW01,MarDB_GCA_003671475.1_ASM367147v1,0,2.670601814,0.85504886,unlinked
MAGsDB_DAOU01,MAGsDB_PAND01,0,3.081596354,0.766589057,unlinked
MarDB_Pseudoalteromonas_sp_13_15,MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin12,0,2.089883942,0.672776911,unlinked
MarDB_GCA_003331195.1_ASM333119v1,MAGsDB_TARA_ANE_MAG_00004,0,1.926190073,0.566312255,unlinked
MAGsDB_PBNM01,MarDB_Vibrio_splendidus_strain_UCD-FRSSP16_15,0,2.162096342,0.755364807,unlinked
MAGsDB_TARA_ANE_MAG_00057,MAGsDB_PAHC01,0,2.746352482,0.582484725,unlinked
MarDB_Prochlorococcus_marinus_GP2,MarDB_Prochlorococcus_marinus_MIT_9107,0,0.019672227,0.082662765,unlinked
MAGsDB_NYZX01,MarDB_Prochlorococcus_sp_AG-418-K17,0,2.163248227,0.701966717,unlinked
MAGsDB_DLRV01,MAGsDB_NZNV01,0,1.932722227,0.684708355,unlinked
MAGsDB_TARA_ASW_MAG_00008,MarDB_Thioclava_sp_DLFJ5-1,0,1.234059584,0.465038846,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-337-G04,MarDB_Pelagibacteraceae_bacterium_AG-349-L17,0,0.448332227,0.239316239,unlinked
MAGsDB_TARA_RED_MAG_00003,MAGsDB_PAQG01,0,2.590236514,0.629710541,unlinked
MarDB_Prochlorococcus_sp_AG-355-P16,MAGsDB_PBWI01,0,2.888038227,0.678509027,unlinked
MarDB_Psychrobacter_pacificensis_strain_DSM_23406,MAGsDB_TARA_MED_MAG_00012,0,1.037448573,0.539839698,unlinked
MAGsDB_TARA_PSE_MAG_00073,MarDB_Pelagibacteraceae_bacterium_AG-426-L23,0,0.804323014,0.327137546,unlinked
MAGsDB_TARA_PSW_MAG_00002,MarRef_Prochlorococcus_sp_MIT_0604,0,2.898277227,0.583665339,unlinked
MAGsDB_TARA_PSW_MAG_00059,MarDB_Nitrosopumilus_sp_Nsub,0,2.170584454,0.81416957,unlinked
MarDB_Prochlorococcus_sp_AG-402-K21,MarDB_Prochlorococcus_marinus_str__XMU1401,0,0.059428089,0.058779762,unlinked
MAGsDB_TARA_RED_MAG_00028,MAGsDB_DALI01,0,3.109076414,0.768274854,unlinked
MarDB_Prochlorococcus_sp_AG-442-B03,MAGsDB_TARA_IOS_MAG_00004,0,3.117428474,0.642756017,unlinked
MAGsDB_PBKW01,MarDB_Rhodobacteraceae_bacterium_REDSEA-S34_B6,0,3.306303962,0.668128655,unlinked
MAGsDB_DGLR01,MarDB_Prochlorococcus_sp_AG-355-K03,0,2.88755264,0.717366629,unlinked
MAGsDB_DCXL01,MAGsDB_NHBR01,0,2.769529817,0.628199162,unlinked
MarDB_Prochlorococcus_sp_AG-402-P16,MarDB_Pelagibacteraceae_bacterium_AG-426-E17,0,3.105978237,0.634086744,unlinked
MAGsDB_NZAO01,MAGsDB_NZIR01,0,1.619339114,0.513784461,unlinked
MAGsDB_DBVA01,MarDB_Alphaproteobacteria_bacterium_UBA3439,0,2.307723405,0.65625,unlinked
MarDB_GCA_003504155.1_ASM350415v1,MAGsDB_PAVC01,0,2.131981222,0.730533683,unlinked
MarDB_Psychrobacter_pacificensis_strain_DSM_23406,MAGsDB_PBKX01,0,2.721462226,0.687104623,unlinked
MAGsDB_PAOO01,MAGsDB_NYVM01,0,2.380502777,0.679824561,unlinked
MAGsDB_NZGC01,MAGsDB_DEAP01,0,2.717332227,0.677057964,unlinked
MAGsDB_NYXD01,MAGsDB_DDZW01,0,1.879072227,0.69828365,unlinked
MAGsDB_TARA_IOS_MAG_00011,MAGsDB_NZRR01,0,2.630394277,0.779481132,unlinked
MarDB_GCA_003602525.1_ASM360252v1,MarDB_Prochlorococcus_sp_scB245a_520K10,0,3.427244341,0.786407767,unlinked
MAGsDB_PBRM01,MAGsDB_PATZ01,0,2.422157227,0.794177732,unlinked
MAGsDB_TARA_ANW_MAG_00013,MarDB_Limnobacter_sp_MED105,0,2.056385459,0.660995321,unlinked
MAGsDB_DJYV01,MarDB_Prochlorococcus_sp_AG-355-B18,0,3.354702984,0.668303328,unlinked
MAGsDB_TARA_PSW_MAG_00047,MAGsDB_DFRF01,0,2.618031074,0.672885033,unlinked
MAGsDB_PAYS01,MarRef_Formosa_sp_Hel3_A1_48,0,2.688515228,0.617256637,unlinked
MAGsDB_TARA_ANW_MAG_00057,MAGsDB_TARA_ANE_MAG_00030,0,2.56374838,0.80977131,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-325-C03,MAGsDB_PABW01,0,2.544729487,0.693830035,unlinked
MarDB_Prochlorococcus_sp_AG-402-A04,MAGsDB_PAPT01,0,3.216190527,0.651358025,unlinked
MAGsDB_TARA_ANW_MAG_00012,MarDB_GCA_003540955.1_ASM354095v1,0,2.032395574,0.62404943,unlinked
MAGsDB_PBTT01,MarRef_Planktomarina_temperata_RCA23,0,2.393125307,0.551584078,unlinked
MAGsDB_NZWG01,MAGsDB_TARA_IOS_MAG_00004,0,2.541718074,0.649350649,unlinked
MAGsDB_TARA_ION_MAG_00038,MarDB_Pelagibacteraceae_bacterium_AG-410-D23,0,1.461846084,0.599846978,unlinked
MAGsDB_PBAL01,MAGsDB_TARA_PSW_MAG_00068,0,1.983178914,0.691448008,unlinked
MAGsDB_TARA_MED_MAG_00004,MAGsDB_PAZJ01,0,2.661790484,0.621290323,unlinked
MAGsDB_NHCC01,MAGsDB_TARA_PSW_MAG_00089,0,1.921858814,0.587271876,unlinked
MAGsDB_NZNM01,MarDB_Prochlorococcus_sp_AG-418-K17,0,2.668698227,0.662228797,unlinked
MarDB_Rhodobacteraceae_bacterium_SB2,MAGsDB_PBFD01,0,2.687955829,0.640425532,unlinked
MAGsDB_PATC01,MAGsDB_DEAP01,0,2.946696027,0.787318362,unlinked
MAGsDB_PBXC01,MAGsDB_PBBS01,0,2.544672727,0.654401154,unlinked
MAGsDB_TARA_MED_MAG_00035,MAGsDB_PAJP01,0,2.414408814,0.665204037,unlinked
MarDB_Candidatus_Marinamargulisbacteria_bacterium_SCGC_AG-343-D04,MarDB_Prochlorococcus_sp_AG-676-L21,0,2.287368227,0.671804753,unlinked
MarDB_Bacteroidetes_bacterium_strain_Spr30G08_bin33,MarDB_Marinobacter_sp_ES1,0,2.659760714,0.63507109,unlinked
MAGsDB_TARA_ANE_MAG_00040,MAGsDB_DEAN01,0,2.146611008,0.596715328,unlinked
MarRef_Synechococcus_sp_KORDI-49,MarDB_Thalassobium_sp_strain_NORP79,0,2.423395651,0.624393883,unlinked
MAGsDB_NZLS01,MarDB_alpha_proteobacterium_HIMB114,0,2.089073924,0.642765135,unlinked
MAGsDB_NZEV01,MAGsDB_TARA_IOS_MAG_00020,0,2.24587976,0.597131682,unlinked
MAGsDB_PATH01,MarDB_Prochlorococcus_sp_AG-347-L20,0,2.817268127,0.698886936,unlinked
MAGsDB_NYWU01,MAGsDB_DACZ01,0,2.440333624,0.808618504,unlinked
MAGsDB_PBGY01,MAGsDB_TARA_PSE_MAG_00011,0,2.36247878,0.541125541,unlinked
MAGsDB_TARA_ION_MAG_00011,MarDB_Pelagibacteraceae_bacterium_AG-426-G02,0,2.664332824,0.604136947,unlinked
MarDB_Synechococcus_sp_MIT_S9509,MAGsDB_PARR01,0,2.501987807,0.647651007,unlinked
MAGsDB_PATC01,MAGsDB_PAAF01,0,2.782437114,0.767834793,unlinked
MAGsDB_DHZO01,MAGsDB_TARA_ANE_MAG_00054,0,2.57180465,0.697807436,unlinked
MAGsDB_TARA_IOS_MAG_00024,MAGsDB_PBZM01,0,2.197371214,0.675,unlinked
MAGsDB_DCCD01,MAGsDB_PATC01,0,2.658059531,0.803045685,unlinked
MarDB_SAR116_cluster_bacterium_AG-390-L20,MAGsDB_NYVZ01,0,1.592902227,0.551113649,unlinked
MarDB_Prochlorococcus_sp_AG-442-M23,MAGsDB_DAFS01,0,3.386861727,0.804088586,unlinked
MarDB_OCS116_cluster_bacterium_AG-435-F03,MarDB_GCA_003486205.1_ASM348620v1,0,2.580076324,0.685388128,unlinked
MAGsDB_DJZG01,MAGsDB_PAGB01,0,2.349352674,0.653214453,unlinked
MAGsDB_PBSB01,MAGsDB_TARA_MED_MAG_00090,0,2.079184864,0.64053076,unlinked
MarDB_Prochlorococcus_sp_AG-347-I04,MAGsDB_DLCH01,0,3.161370227,0.711356467,unlinked
MAGsDB_PBFL01,MAGsDB_PAIV01,0,2.4076055,0.550977654,unlinked
MAGsDB_DKQG01,MAGsDB_NZTO01,0,2.272903077,0.670777989,unlinked
MAGsDB_TARA_IOS_MAG_00015,MAGsDB_NZOB01,0,2.904939654,0.640113798,unlinked
MAGsDB_PBCW01,MAGsDB_DALZ01,0,2.753577017,0.805319149,unlinked
MarDB_Pseudoalteromonas_arabiensis_JCM_17292,MarDB_Prochlorococcus_sp_AG-347-L20,0,2.969848227,0.685090909,unlinked
MAGsDB_DAOU01,MarDB_Prochlorococcus_sp_AG-347-J19,0,3.345912354,0.7875,unlinked
MAGsDB_PABP01,MAGsDB_TARA_RED_MAG_00044,0,1.699951865,0.722865723,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-390-L03,MAGsDB_TARA_ANE_MAG_00040,0,3.221552764,0.663701068,unlinked
MarRef_Alteromonas_macleodii_str_Black_Sea_11,MAGsDB_DLPT01,0,1.126653843,0.529801325,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-345-F21,MAGsDB_NHFA01,0,2.795917167,0.802238806,unlinked
MarDB_Prochlorococcus_sp_AG-347-K18,MAGsDB_PAHA01,0,3.237693032,0.620786517,unlinked
MarDB_Rhodobacteraceae_bacterium_O3.65,MAGsDB_PAME01,0,3.098092227,0.646822498,unlinked
MarDB_Prochlorococcus_sp_AG-418-I20,MarRef_Celeribacter_manganoxidans_strain_DY25,0,3.336748627,0.661891117,unlinked
MAGsDB_PBAE01,MAGsDB_PCAK01,0,1.78573237,0.638777555,unlinked
MAGsDB_DJZM01,MarDB_GCF_003335485.1_ASM333548v1,0,2.298875647,0.708525829,unlinked
MAGsDB_PAQG01,MarDB_Prochlorococcus_sp_AG-347-I21,0,2.691638627,0.684679666,unlinked
MarRef_Prochlorococcus_sp_MIT_0801,MarRef_Candidatus_Nitrosopelagicus_brevis_CN25,0,2.760492324,0.786982249,unlinked
MarDB_Prochlorococcus_sp_AG-409-G20,MAGsDB_PAWJ01,0,2.457706727,0.712094395,unlinked
MAGsDB_PAAU01,MAGsDB_DBUW01,0,1.671087274,0.694748359,unlinked
MarDB_Synechococcus_sp_AG-670-A05,MAGsDB_DKOR01,0,2.101983027,0.646056475,unlinked
MAGsDB_PATZ01,MAGsDB_PBNK01,0,3.026957227,0.776429809,unlinked
MAGsDB_TARA_MED_MAG_00027,MarDB_Flavobacterium_sp_SCGC_AAA160-P02,0,2.109135259,0.575043128,unlinked
MAGsDB_NZMY01,MarDB_SAR116_cluster_bacterium_AG-447-A06,0,1.59393525,0.599319439,unlinked
MAGsDB_DBAG01,MarRef_Alteromonas_australica_H_17,0,1.283267574,0.542415528,unlinked
MAGsDB_NZWF01,MAGsDB_NZEC01,0,2.010938977,0.798192771,unlinked
MAGsDB_PABM01,MAGsDB_DANX01,0,3.104557237,0.773507207,unlinked
MAGsDB_DAON01,MAGsDB_DIHQ01,0,3.271586362,0.778851964,unlinked
MAGsDB_PAOL01,MAGsDB_PBHD01,0,2.680456927,0.674929841,unlinked
MAGsDB_TARA_IOS_MAG_00024,MAGsDB_TARA_PSW_MAG_00029,0,2.621103583,0.665894347,unlinked
MAGsDB_PBVQ01,MAGsDB_TARA_ANW_MAG_00036,0,2.648327414,0.69982238,unlinked
MAGsDB_PBFL01,MAGsDB_PASN01,0,2.603779214,0.632155301,unlinked
MAGsDB_DKQT01,MAGsDB_NHCD01,0,2.497272567,0.615962984,unlinked
MAGsDB_DKOK01,MAGsDB_DBNK01,0,2.686567524,0.676020408,unlinked
MAGsDB_DEBD01,MAGsDB_TARA_ANE_MAG_00029,0,2.625088308,0.654035433,unlinked
MAGsDB_TARA_PSW_MAG_00020,MAGsDB_PBJG01,0,2.9865668,0.76249544,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-430-P08,MarDB_Prochlorococcus_sp_AG-347-K18,0,3.487748237,0.667058824,unlinked
MAGsDB_NYYP01,MAGsDB_DLRR01,0,1.449234227,0.595162986,unlinked
MAGsDB_TARA_PSW_MAG_00011,MAGsDB_PAKE01,0,2.504802634,0.639492754,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-359-O02,MAGsDB_PALG01,0,2.998082237,0.681538462,unlinked
MAGsDB_DJLZ01,MarDB_marine_gamma_proteobacterium_HTCC2080,0,1.317782227,0.652501107,unlinked
MarDB_Prochlorococcus_sp_AG-402-B19,MAGsDB_NZLE01,0,2.659207238,0.64446775,unlinked
MAGsDB_DKOR01,MAGsDB_PBCX01,0,2.322454327,0.666270077,unlinked
MAGsDB_PAAY01,MarDB_Aurantimonas_manganoxydans_1,0,2.487322227,0.63198594,unlinked
MAGsDB_PAPB01,MAGsDB_NZHJ01,0,2.259690817,0.581950896,unlinked
MAGsDB_PBKK01,MAGsDB_PBSU01,0,2.087765014,0.612763656,unlinked
MAGsDB_DJKX01,MAGsDB_PBKH01,0,1.985712437,0.65037594,unlinked
MAGsDB_NZNH01,MAGsDB_NZYO01,0,1.923431591,0.675963489,unlinked
MAGsDB_DAYH01,MarRef_Synechococcus_sp_CC9311,0,2.934610227,0.827250608,unlinked
MarDB_GCA_003324635.1_ASM332463v1,MAGsDB_PBJG01,0,3.414255031,0.78008596,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-325-C03,MAGsDB_NHFA01,0,2.849207167,0.795,unlinked
MarDB_Rhodobacteraceae_bacterium_REDSEA-S34_B6,MAGsDB_PAZP01,0,3.232359562,0.724137931,unlinked
MAGsDB_PBPL01,MAGsDB_PATB01,0,1.976839027,0.636195753,unlinked
MarDB_Prochlorococcus_sp_AG-686-J21,MarDB_marine_actinobacterium_MedAcidiG2B,0,2.806615537,0.673295455,unlinked
MAGsDB_DDEH01,MAGsDB_PABV01,0,3.046470727,0.740139211,unlinked
MAGsDB_PBSU01,MarDB_Prochlorococcus_sp_AG-409-L18,0,2.389728227,0.684782609,unlinked
MAGsDB_PACG01,MAGsDB_PANA01,0,1.559337827,0.700321248,unlinked
MarDB_Prochlorococcus_sp_AG-402-G06,MAGsDB_NHEU01,0,3.024781414,0.652769846,unlinked
MAGsDB_PBEP01,MarDB_Pelagibacteraceae_bacterium_AG-345-O09,0,2.876897237,0.700793079,unlinked
MAGsDB_DDII01,MarDB_Alcanivorax_sp_UBA1911,0,1.065170322,0.514830508,unlinked
MAGsDB_DCWH01,MAGsDB_TARA_MED_MAG_00015,0,1.996681199,0.636697248,unlinked
MAGsDB_DALQ01,MarDB_Pseudoalteromonas_sp_BSi20311,0,2.588436255,0.825161536,unlinked
MAGsDB_TARA_PSE_MAG_00017,MarDB_GCF_003576595.1_ASM357659v1,0,2.37115778,0.601959038,unlinked
MarRef_Synechococcus_sp_KORDI-49,MAGsDB_TARA_ANE_MAG_00043,0,2.729639483,0.68917577,unlinked
MAGsDB_NHEZ01,MAGsDB_TARA_ANE_MAG_00014,0,2.537167514,0.677793904,unlinked
MAGsDB_PBKN01,MAGsDB_DDNM01,0,2.127459027,0.656153051,unlinked
MAGsDB_NZHK01,MAGsDB_DAPP01,0,2.865428027,0.759188847,unlinked
MarDB_Pseudoalteromonas_lipolytica_strain_CSB02KR,MAGsDB_TARA_ANW_MAG_00002,0,1.203618223,0.525095189,unlinked
MAGsDB_DIHR01,MAGsDB_PALD01,0,2.322660567,0.574066475,unlinked
MAGsDB_TARA_RED_MAG_00033,MAGsDB_PATE01,0,1.869209661,0.643639828,unlinked
MarDB_GCA_003331605.1_ASM333160v1,MAGsDB_DDJT01,0,2.919091814,0.623648161,unlinked
MarDB_Prochlorococcus_sp_AG-321-D23,MarDB_Prochlorococcus_sp_AG-347-K18,0,0.206170682,0.304380104,unlinked
MAGsDB_TARA_ANE_MAG_00015,MarDB_Oceanobacter_sp_strain_NORP38,0,2.179965054,0.733742331,unlinked
MAGsDB_NYYJ01,MarDB_alpha_proteobacterium_SCGC_AAA076-C03,0,2.566383054,0.663915635,unlinked
MAGsDB_TARA_ION_MAG_00016,MAGsDB_DCCG01,0,2.123252227,0.607101947,unlinked
MAGsDB_DEZT01,MAGsDB_DLRQ01,0,0.045249924,0.206206897,unlinked
MAGsDB_TARA_PSE_MAG_00050,MAGsDB_PASR01,0,2.691734714,0.648604269,unlinked
MAGsDB_NHBK01,MAGsDB_DANX01,0,2.887937227,0.794696322,unlinked
MAGsDB_DEYN01,MarDB_Bacteroidetes_bacterium_MED-G17,0,1.926039974,0.622124863,unlinked
MarRef_Idiomarina_loihiensis_L2TR,MarDB_Prochlorococcus_sp_AG-388-A01,0,3.021438602,0.6925,unlinked
MarDB_GCA_003523885.1_ASM352388v1,MarDB_GCA_003520025.1_ASM352002v1,0,2.277977744,0.677404295,unlinked
MarDB_SAR406_cluster_bacterium_SCGC_AAA160-I06,MAGsDB_DKQR01,0,0.964000203,0.584985836,unlinked
MAGsDB_TARA_PSE_MAG_00011,MAGsDB_DGAM01,0,1.513146194,0.514659686,unlinked
MAGsDB_PAAR01,MAGsDB_DGPN01,0,2.820252827,0.643483343,unlinked
MAGsDB_DDZS01,MarDB_GCA_003486205.1_ASM348620v1,0,1.501214214,0.658720201,unlinked
MAGsDB_DBHM01,MAGsDB_NZPQ01,0,2.399576687,0.687654321,unlinked
MAGsDB_DKFX01,MarDB_OCS155_cluster_bacterium_AG-333-G23,0,2.966203121,0.726277372,unlinked
MAGsDB_DGPO01,MAGsDB_DAIJ01,0,2.477267227,0.804961089,unlinked
MAGsDB_TARA_PON_MAG_00033,MAGsDB_TARA_ASE_MAG_00010,0,2.56869902,0.810393258,unlinked
MAGsDB_NHDL01,MAGsDB_NZIV01,0,2.16999777,0.609036145,unlinked
MAGsDB_PAZE01,MAGsDB_PBSR01,0,2.097891227,0.666941128,unlinked
MarRef_Synechococcus_sp_WH_8102,MAGsDB_PBTR01,0,2.294727827,0.629893238,unlinked
MarRef_Synechococcus_sp_WH_7803,MarDB_Pelagibacteraceae_bacterium_AG-470-G21,0,2.846159137,0.68015992,unlinked
MarDB_Citromicrobium_sp_JLT1363,MAGsDB_DJZG01,0,2.648312744,0.619276058,unlinked
MAGsDB_PACV01,MarDB_Prochlorococcus_sp_AG-409-A10,0,2.978553427,0.6635183,unlinked
MAGsDB_PAPF01,MAGsDB_PBFH01,0,1.216762227,0.560521415,unlinked
MAGsDB_DEBO01,MAGsDB_TARA_ANW_MAG_00001,0,1.241552227,0.5,unlinked
MAGsDB_PAZL01,MarRef_Francisella_sp_FDC440,0,2.807202127,0.637457872,unlinked
MarDB_Vibrio_splendidus_strain_UCD-FRSSP16_15,MarDB_Prochlorococcus_sp_AG-424-P18,0,2.960260102,0.720302731,unlinked
MAGsDB_DJIE01,MAGsDB_PBAR01,0,2.257642303,0.675622284,unlinked
MAGsDB_DKPR01,MAGsDB_DEYK01,0,1.93776699,0.586189516,unlinked
MarRef_Pseudodesulfovibrio_profundus_strain_500-1,MAGsDB_PBJG01,0,2.704303674,0.721234799,unlinked
MAGsDB_NZIH01,MarRef_Prochlorococcus_marinus_str_MIT_9312,0,3.129032115,0.659162304,unlinked
MAGsDB_NZJW01,MAGsDB_DAVD01,0,2.753207227,0.805090422,unlinked
MAGsDB_PAWM01,MAGsDB_DIHQ01,0,1.220461527,0.3910162,unlinked
MarRef_Pseudomonas_sp_MT-1,MarDB_Idiomarina_baltica,0,0.787164948,0.476437976,unlinked
MAGsDB_TARA_MED_MAG_00060,MAGsDB_TARA_ANE_MAG_00011,0,2.34346296,0.812968917,unlinked
MAGsDB_PAYZ01,MarDB_Pelagibacteraceae_bacterium_AG-410-D23,0,3.017079997,0.803690037,unlinked
MAGsDB_PBZE01,MAGsDB_PAWJ01,0,3.04572815,0.790378007,unlinked
MAGsDB_DCCD01,MarDB_GCA_003331605.1_ASM333160v1,0,2.566405317,0.676880223,unlinked
MarDB_Candidatus_Pelagibacter_ubique_HTCC9022,MAGsDB_TARA_ION_MAG_00006,0,3.243431094,0.661100804,unlinked
MAGsDB_DCWS01,MAGsDB_TARA_MED_MAG_00082,0,1.791327475,0.615185505,unlinked
MAGsDB_NZDS01,MAGsDB_DCCB01,0,1.667386227,0.586125212,unlinked
MAGsDB_DATY01,MarDB_marine_gamma_proteobacterium_HTCC2080,0,2.510277227,0.81914443,unlinked
MAGsDB_TARA_RED_MAG_00028,MarDB_Prochlorococcus_marinus_MIT_9314,0,3.112127414,0.646494907,unlinked
MAGsDB_DGLO01,MAGsDB_DGNA01,0,2.426671444,0.666177908,unlinked
MAGsDB_TARA_PSW_MAG_00006,MAGsDB_TARA_PON_MAG_00007,0,2.439089448,0.599734043,unlinked
MAGsDB_DANB01,MAGsDB_PBLJ01,0,2.430295747,0.810978767,unlinked
MarDB_Prochlorococcus_sp_AG-442-M23,MarDB_Prochlorococcus_sp_scB243_498I20,0,0.125982227,0.142033165,unlinked
MAGsDB_TARA_MED_MAG_00050,MAGsDB_DDFN01,0,2.73376861,0.644240571,unlinked
MarDB_Candidatus_Pelagibacter_ubique_HTCC8051,MAGsDB_DLRS01,0,2.869977854,0.663110612,unlinked
MarDB_Prochlorococcus_marinus_SB,MarDB_Prochlorococcus_sp_AG-355-N18,0,0.011760657,0.125181951,unlinked
MAGsDB_DKGH01,MAGsDB_PBQA01,0,2.223407945,0.641825985,unlinked
MAGsDB_NZWX01,MAGsDB_TARA_ANE_MAG_00020,0,2.867320727,0.635566688,unlinked
MarDB_Prochlorococcus_sp_AG-402-A04,MarDB_Prochlorococcus_marinus_SB,0,0.020070657,0.165048544,unlinked
MarDB_Prochlorococcus_sp_AG-388-F11,MarDB_Prochlorococcus_sp_AG-355-N16,0,0.038292227,0.1875,unlinked
MarDB_Alphaproteobacteria_bacterium_MarineAlpha2_Bin1,MAGsDB_PATB01,0,1.152238927,0.493932039,unlinked
MAGsDB_PBLC01,MAGsDB_TARA_MED_MAG_00075,0,3.473120035,0.798040693,unlinked
MAGsDB_PBNZ01,MAGsDB_TARA_SOC_MAG_00003,0,2.444069903,0.651388277,unlinked
